_id,sentence,target,aspect,score,type
613944,"My daughter uses it for games, email, facebook, pictures and music.",games,games,0,headline
467958,"It is always reliable, never bugged and responds well.",responds,responds,1,headline
120314,After about a week I finally got it back and was told that the motherboard had failed and so they installed a new motherboard.,motherboard,motherboard,-1,headline
341681,"It was slow, locked up, and also had hardware replaced after only 2 months!",hardware,hardware,-1,headline
176457,they had to replace the motherboard in April,motherboard,motherboard,-1,headline
259141,"Yes, the computer was light weight, less expensive than the average laptop, and was pretty self explantory in use.",use,use,1,headline
202803,"Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.",representive at Microsoft,representive at Microsoft,1,headline
953992,I love WIndows 7 which is a vast improvment over Vista.,WIndows 7,WIndows 7,1,headline
253658,"Keyboard is great, very quiet for all the typing that I do.",Keyboard,Keyboard,1,headline
465557,Dell's customer disservice is an insult to it's customers who pay good money for shoddy products.,Dell's customer disservice,Dell's customer disservice,-1,headline
385017,"It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.",cooling system,cooling system,0,headline
770082,"I can render AVCHD movies with little effort, which was a problem for most pc's unless you had a quad core I7.",quad core I7,quad core I7,1,headline
619788,"After talking it over with the very knowledgeable sales associate, I chose the MacBook Pro over the white MacBook.",sales associate,sales associate,1,headline
956440,"If you really want a bang-up system and don't need to run Windows applications, go with an Apple;",system,system,1,headline
636735,You won't have to spend gobs of money on some inefficient virus program that needs to be updated every month and that constantly drains your wallet.,virus program,virus program,-1,headline
697369,"2 months later, the battery went.",battery,battery,-1,headline
994536,You may need to special order a bag.,bag,bag,0,headline
306724,It's color is even cool.,color,color,1,headline
244652,keys are all in weird places and is way too large for the way it is designed.,keys,keys,-1,headline
742601,"Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor.",style,style,1,headline
223444,The keyboard feels good and I type just fine on it.,keyboard,keyboard,1,headline
872615,I thought the white Mac computers looked dirty too quicly where you use the mousepad and where you place your hands when typing.,mousepad,mousepad,0,headline
784053,"BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple",sales,sales,1,headline
908414,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard.",hard drive,hard drive,0,headline
610916,"Yes, they cost more, but they more than make up for it in speed, construction quality, and longevity.",speed,speed,1,headline
374674,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.",keyboard,keyboard,1,headline
131613,) I also tried the touch pad and compared it to other netbooks in the store.,touch pad,touch pad,0,headline
142670,"It gets stuck all of the time you use it, and you have to keep tapping on it to get it to work.",use,use,-1,headline
876530,lots of preloaded software.,preloaded software,preloaded software,1,headline
706706,"I wish it had a webcam though, then it would be perfect!",webcam,webcam,-1,headline
825670,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.,vga port,vga port,1,headline
532898,Another thing I might add is the battery life is excellent.,battery life,battery life,1,headline
591888,"One drawback, I wish the keys were backlit.",keys,keys,-1,headline
568856,"Acer was no help and Garmin could not determine the problem(after spending about 2 hours with me), so I returned it and purchased a Toshiba R700 that seems even nicer and I was able to load all of my software with no problem.",software,software,1,headline
911562,"I play a lot of casual games online, and the touchpad is very responsive.",touchpad,touchpad,1,headline
488850,"Granted, it's still a very new laptop but in comparison to my previous laptops and desktops, my Mac boots up noticeably quicker.",boots up,boots up,1,headline
959991,It caught a virus that completely wiped out my hard drive in a matter of hours.,hard drive,hard drive,-1,headline
285827,"It is everything I'd hoped it would be from a look and feel standpoint, but somehow a bit more sturdy.",look and feel standpoint,look and feel standpoint,1,headline
876621,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",Bluetooth,Bluetooth,-1,headline
700947,"The delivery was fast, and I would not hesitate to purchase this laptop again.",delivery,delivery,1,headline
242957,I've been impressed with the battery life and the performance for such a small amount of memory.,battery life,battery life,1,headline
680792,"It's applications are terrific, including the replacements for Microsoft office.",applications,applications,1,headline
964514,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",built-in webcam,built-in webcam,-1,headline
600144,Is this partially due to the fact that it is running Windows Vista?,Windows Vista,Windows Vista,0,headline
484231,The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,board,board,-1,headline
559706,"My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!",works,works,1,headline
159226,Mostly I love the drag and drop feature.,drag and drop feature,drag and drop feature,1,headline
910359,"oh yeah, and if the fancy webcam breaks guess who you have to send it to to get it fixed?",webcam,webcam,-1,headline
283391,"I ordered through MacMall, which saved me the sales tax I would have incurred buying locally.",sales tax,sales tax,1,headline
450981,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",software packages,software packages,1,headline
306706,The screen is very large and crystal clear with amazing colors and resolution.,screen,screen,1,headline
976107,"After a little more than a year of owning my MacBook Pro, the monitor has completely died.",monitor,monitor,-1,headline
384535,"The brand of iTunes has just become ingrained in our lexicon now, but keep in mind that Apple started it all.",iTunes,iTunes,1,headline
184755,"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",Size,Size,0,headline
150261,Taking it back to Best Buy I found that a tiny plastic piece inside had broken (manuf issue).,manuf,manuf,-1,headline
507840,"The display is incredibly bright, much brighter than my PowerBook and very crisp.",display,display,1,headline
110945,The AMD Turin processor seems to always perform so much better than Intel.,AMD Turin processor,AMD Turin processor,1,headline
851907,After that the said it was under warranty.,warranty,warranty,0,headline
525377,The start menu is not the easiest thing to navigate due to the stacking.,start menu,start menu,-1,headline
731038,Only thing I would want to add to this is an internal bluray read/write drive.,bluray read/write drive,bluray read/write drive,-1,headline
789751,The service tech said he had tried to duplicate the damage and wasn't able to recreate it therefore it had to be their defect.,service tech,service tech,-1,headline
335906,"The tech store I purchased this from sent it back,,,,,eventually I got a new or repaired machine approximately 3 weeks later.",tech store,tech store,-1,headline
933941,Really like the textured surface which shows no fingerprints.,surface,surface,1,headline
187201,The screen is bright and the keyboard is nice;,screen,screen,1,headline
496562,But the machine is awesome and iLife is great and I love Snow Leopard X.,iLife,iLife,1,headline
325487,"I thought learning the Mac OS would be hard, but it is easily picked up if you are familiar with a PC.",Mac OS,Mac OS,1,headline
422090,"I had static in the output, and I had to reduce the sound output quality to ""FM"" as opposed to the default ""CD.",sound output quality,sound output quality,-1,headline
584439,I custom ordered the machine from HP and could NOT understand the techie due to his accent.,techie,techie,-1,headline
972855,It is easy to use and lightweight.,use,use,1,headline
438353,I went to Toshiba online help and found some suggestions to fix it.,Toshiba online help,Toshiba online help,1,headline
152864,They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).,service life,service life,1,headline
290480,If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor.,ports,ports,0,headline
394892,This laptop is a great price and has a sleek look.,price,price,1,headline
128606,I especially like the keyboard which has chiclet type keys.,keyboard,keyboard,1,headline
787957,Runs Hot  I thought we were paying for quality in our decision to buy an Apple product.,quality,quality,-1,headline
803348,"For the not so good, I got the stock screen - which is VERY glossy.",stock screen,stock screen,-1,headline
286734,The gray color was a good choice.,gray color,gray color,1,headline
242514,I would like to have volume buttons rather than the adjustment that is on the front.,volume buttons,volume buttons,-1,headline
171959,I bought a protector for my key pad and it works great :),protector,protector,1,headline
973727,The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation!,magnetic plug-in power charging power cord,magnetic plug-in power charging power cord,1,headline
945417,It seems they could have updated XP and done without creating Vista.,XP,XP,1,headline
998022,"It is easy to use, fast and has great graphics for the money.",use,use,1,headline
530900,I like how the Mac OS is so simple and easy to use.,Mac OS,Mac OS,1,headline
137484,"While Apple's saving grace is the fact that they at least stand behind their products, and their support is great, it would be nice if their products were more reliable to justify the premium.",support,support,1,headline
948038,"I was ready to take it back for a refund, but the Geek Squad camed through and pointed me in the right direction to get it fixed.",Geek Squad,Geek Squad,1,headline
305798,only good thing is the graphics quality.,graphics quality,graphics quality,1,headline
330483,"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.",Appleworks,Appleworks,-1,headline
491393,The paint wears off easily due to the keyboard being farther back than usual.,paint,paint,-1,headline
527051,I had purchased it from a major electronics store and took it to their service department to find out what the problem was.,service department,service department,0,headline
413655,The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.,warrenty,warrenty,1,headline
511954,I always use a backup hard disk to store important files at all times.,hard disk,hard disk,0,headline
662126,But the screen size is not that bad for email and web browsing.,screen size,screen size,1,headline
450580,Once I removed all the software the laptop loads in 15-20 seconds.,software,software,0,headline
697062,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,trackpad,trackpad,0,headline
291758,This computer doesn't do that well with certain games it can't play some and it becomes too hot while playing games.,games,games,-1,headline
714907,"Obviously one of the most important features of any computer is the ""human interface.",features,features,0,headline
253826,The body is a bit cheaply made so it will be interesting to see how long it holds up.,body,body,-1,headline
284075,The i5 blows my desktop out of the water when it comes to rendering videos.,i5,i5,-1,headline
261155,"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.",antivirus software,antivirus software,0,headline
692249,"Am very glad I bought it, great netbook, low price.",price,price,1,headline
385393,The Apple team also assists you very nicely when choosing which computer is right for you :),Apple team,Apple team,1,headline
537121,The video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better.,video chat,video chat,-1,headline
107530,"Fan vents to the side, so no cooling pad needed, great feature!",Fan,Fan,1,headline
375455,"i use my mac all the time, i love the software, the way it takes a short time to load things, how easy it is to use and most of all how you don't have to worry about viruses.",software,software,1,headline
275879,Wasted me at least 8 hours of installation time.,installation time,installation time,-1,headline
622771,"It has far exceeded my expectations for power, storage, and abilitiy.",power,power,1,headline
286036,"A great feature is the spotlight search: one can search for documents by simply typing a keyword, rather than parsing tens of file folders for a document.",feature,feature,1,headline
409352,My wireless system would not recognize Windows 7 and I couldn't get online to find out why.,wireless system,wireless system,0,headline
235702,I am enjoying it and the quality it provides is great!,quality,quality,1,headline
797935,"Suffice it to say, my MacBook Pro keeps me going with its long battery life and blazing speed.",battery life,battery life,1,headline
787999,"The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!",OS,OS,1,headline
199042,"iTunes is a handy music-management program, and it is essential for anyone with an iPod.",iTunes,iTunes,1,headline
122821,Mac is not made for gaming.,gaming,gaming,-1,headline
526534,"Well I spilled something on it and they replaced it with this model, which gets hot and the battery doesn't make it through 1 DVD.",battery,battery,-1,headline
866866,"I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.",Apple support,Apple support,1,headline
177482,But Sony said we could send it back and be charged for adding the bluetooth an additional seventy something dollars.,adding the bluetooth,adding the bluetooth,-1,headline
998752,I need graphic power to run my Adobe Creative apps efficiently.,graphic power,graphic power,0,headline
976970,the programs are esay to use and are quick to process this computer works like a charm.,programs,programs,1,headline
739410,The materials that came with the computer did not include the right # anywhere.,materials,materials,-1,headline
545371,It does not even have the software to play a dvd now.,software,software,-1,headline
935262,HOW DOES THE POWER SUPPLY NOT WORK!!!,POWER SUPPLY,POWER SUPPLY,-1,headline
349173,Sells for the same as a netbook without sacrificing size.,size,size,1,headline
719409,"Windows XP SP2 caused many problems on the computer, so I had to remove it.",Windows XP SP2,Windows XP SP2,-1,headline
758725,"I reloaded with Windows 7 Ultimate, and the Bluetooth and Fingerprint reader (software) would not load.",Windows 7 Ultimate,Windows 7 Ultimate,-1,headline
732951,None of the techs at HP knew what they were doing.,techs at HP,techs at HP,-1,headline
205928,"this is my second one and the same problem, bad video card  unreliable overall, this will be my second time returning this laptop back to best buy.",video card,video card,-1,headline
224021,"With awesome graphics and assuring security, it's perfect!",graphics,graphics,1,headline
985427,It runs perfectly.,runs,runs,1,headline
518172,Sometimes the screen even goes black on this computer.,screen,screen,-1,headline
360537,I recommend for word processing and internet users.,word processing,word processing,1,headline
834684,Since I've had this computer I've only used the trackpad because it is so nice and smooth.,trackpad,trackpad,1,headline
845637,A longer battery life would have been great - but it meets it's spec quite easily.,spec,spec,1,headline
335616,"Who couldn't love a DVD burner, 80-gigabyte HD, and fairly new graphics chip? As I soon discovered, though, there is a reason for which similarly-configured Sony and Toshiba machines cost more: they use higher-quality components that are faster, better-configured, and end up lasting a lot longer.",DVD burner,DVD burner,1,headline
439531,Its fast and another thing I like is that it has three USB ports.,USB ports,USB ports,1,headline
403003,The salesman talked us into this computer away from another we were looking at and we have had nothing but problems with software problems and just not happy with it.,software,software,-1,headline
179051,That system is fixed.,system,system,0,headline
985620,"The computer itself was fast, ran smoothly, and had no problems.",ran,ran,1,headline
346527,Like the price and operation.,price,price,1,headline
717006,The brand is tarnished in my heart.,brand,brand,-1,headline
855761,"This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range.",components,components,0,headline
202124,I 'have had it for about a 1 1/2 and yes I have had an issue with it one month out of warranty.,warranty,warranty,0,headline
302840,"Once open, the leading edge is razor sharp.",leading edge,leading edge,-1,headline
222854,Loaded with bloatware.,bloatware,bloatware,0,headline
394141,Maximum sound isn't nearly as loud as it should be.,Maximum sound,Maximum sound,-1,headline
843192,"Great Laptop for the price, works well with action pack games.",price,price,1,headline
368975,"Although the price is higher then Dell laptops, the Macbooks are worth the dough.",price,price,-1,headline
961627,I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations.,performance,performance,-1,headline
261638,"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.",twin packing,twin packing,1,headline
483464,So what if the laptops/mobile phones look chic and cool? The after sales support is terrible.,look,look,1,headline
723700,I also like the acer arcade but these were reallythe only two things I liked about this laptop.,acer arcade,acer arcade,1,headline
934094,"Have not yet needed any customer support with this yet so to me that is a great thing, which is leaps and bounds ahead of PC in my opinion.",customer support,customer support,1,headline
487912,"I gave it to my daughter because I just hated the screen, hated that it had no cd drive to at least play cd's when I wanted to listen to music and do schoolwork.",screen,screen,-1,headline
174687,It runs very quiet too which is a plus.,runs,runs,1,headline
874943,but it  has a major design flaw.,design,design,-1,headline
249069,"It was heavy,bulky, and hard to carry because of the size.",size,size,-1,headline
410519,The games included are very good games.,games,games,0,headline
300683,I had something else go wrong and they said it had to be in good working order to be able to buy the warranty.,warranty,warranty,-1,headline
119259,Sometimes you really have to tap the pad to get it to worki,pad,pad,-1,headline
934764,It's super fast and a great value for the price!,value,value,1,headline
504228,"Three, the mac book has advantages over pcs' with linux based os there is very 'few problems with system performance when it comes to a mac.",linux based os,linux based os,-1,headline
734459,A mac is very easy to use and it simply makes sense.,use,use,1,headline
698262,"however, I may have inadvertently thrown out one of the batteries with the shipping carton.",batteries,batteries,0,headline
352034,It is so much easier to use,use,use,1,headline
875942,There is no need to open a program first and the cliick open or import.,program,program,1,headline
133696,It is so nice not to worry about that and the extra expense that comes along with the necessary virus protection on PC's.,virus protection,virus protection,1,headline
233432,"Three weeks after I bought the netbook, the screen quit working.",screen,screen,-1,headline
117013,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",processor,processor,1,headline
630503,I wanted something that had a new Intel Core processors and HDMI port so that we could hook it up directly to our TV.,Intel Core processors,Intel Core processors,0,headline
976477,"With today's company fighting over marketshare, its a shame that ASUS can get away with the inept staff answering thephone.",staff,staff,-1,headline
318791,"The price premium is a little much, but when you start looking at the features it is worth the added cash.",price premium,price premium,1,headline
849437,Microsoft word was not on it andI had to buy it seperately.,Microsoft word,Microsoft word,-1,headline
759811,"it has 3 usb ports, 1 sd memory card reader and an sd memory car expansion.",usb ports,usb ports,0,headline
330209,"I connect a LaCie 2Big external drive via the firewire 800 interface, which is useful for Time Machine.",LaCie 2Big external drive,LaCie 2Big external drive,1,headline
357290,"My Toshiba did not have sound on everything, just certain things.",sound,sound,-1,headline
920738,"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",extra features,extra features,1,headline
282857,The Aspire wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.,boot,boot,-1,headline
821425,The battery life was shorter than expected.,battery life,battery life,-1,headline
907891,It fires up in the morning in less than 30 seconds and I have never had any issues with it freezing.,fires up,fires up,1,headline
394026,The keyboard is top notch.,keyboard,keyboard,1,headline
976996,It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software.,software,software,-1,headline
123796,The online tutorial videos make it super easy to learn if you have always used a PC.,online tutorial videos,online tutorial videos,1,headline
960363,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows,windows,-1,headline
314919,It was very easy to just pick up and use-- It did not take long to get used to the Mac OS.,use,use,1,headline
960597,"It is well worth the money it cost, Very good investment.",cost,cost,1,headline
503213,"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;",Windows 7 Starter,Windows 7 Starter,0,headline
152410,This computer had exactly the specifications I needed.,specifications,specifications,1,headline
548262,My kids (and dogs) destroyed two power cords by pulling on them.,power cords,power cords,0,headline
825371,"I had upgraded my old MacBook to Lion, so I kind of knew what I was getting, but hadn't been able to enjoy some of the awesome new multi-touch features.",multi-touch features,multi-touch features,1,headline
315114,"The screen is a little glary, and I hated the clicking buttons, but I got used to them.",screen,screen,-1,headline
767438,"Not to mention, the battery life is absolutely amazing.",battery life,battery life,1,headline
306739,Windows also shuts the computer down for no reason without warning.,Windows,Windows,-1,headline
423559,not using wired lan not sure what thats about.,wired lan,wired lan,0,headline
946568,Anyways I bought this two months ago and when I first brought it home it kept giving me a message about a vibration in the hard drive and it is putting it temporaly in save zone.,hard drive,hard drive,-1,headline
386414,It's fast and has excellent battery life.,battery life,battery life,1,headline
647984,Apple care included.,Apple care,Apple care,0,headline
655647,Features like the font are very block-like and old school.,Features,Features,-1,headline
754217,"It is loaded with programs that is of no good for the average user, that makes it run way to slow.",programs,programs,-1,headline
923281,"I feel that it was poorly put together, because once in a while different plastic pieces would come off of it.",plastic pieces,plastic pieces,-1,headline
445243,"Finally, I should note that I took the 2GB RAM stick from my old EeePC and installed it before I even powered on for the first time.",2GB RAM stick,2GB RAM stick,0,headline
382785,Windows is also rather unsteady on its feet and is susceptible to many bugs.,Windows,Windows,-1,headline
108478,"After sending out documents via email and having recipients tell me they could not open the documents or they came through as gibberish, I broke down and spent another $100 to get Microsoft Word for Mac.",Microsoft Word for Mac,Microsoft Word for Mac,0,headline
919037,DO NOT BUY GATEWAY COMPUTERS THEY ARE JUNK AND THE WARRANTY COMPANY IS HORRIBLE.,WARRANTY COMPANY,WARRANTY COMPANY,-1,headline
867809,then on top of it all their cusromer service center is in the middle east.,cusromer service center,cusromer service center,-1,headline
636732,The only bad part is the size/weight.,size,size,-1,headline
452198,The little battery that it did have would only last about an hour while just having it on the desktop.,battery,battery,-1,headline
940855,I liked the aluminum body.,aluminum body,aluminum body,1,headline
559474,Its good for playing my apps on Facebook or watching movies.,playing,playing,1,headline
738559,"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.",build quality,build quality,-1,headline
848007,"I love the dock where I can simply drop a file ontop of a particular program, and the program will simply open that file.",dock,dock,1,headline
264198,pretty much everything else about the computer is good it just stops working out of no were.,working,working,-1,headline
519068,It was truly a great computer costing less than one thousand bucks before tax.,costing,costing,1,headline
867508,"Now,,,,,my monitor has been acting up for about 2 months.",monitor,monitor,-1,headline
320329,"Also, the extended warranty was a problem.",extended warranty,extended warranty,-1,headline
171710,Boots up fast and runs great!,Boots up,Boots up,1,headline
820227,Lightweight and the screen is beautiful!,screen,screen,1,headline
851457,I needed a driver for my HP and they would not help me with out me paying over $50 for it.,driver,driver,0,headline
613914,"Call tech support, standard email the form and fax it back in to us.",tech support,tech support,0,headline
374403,They sent it back with a huge crack in it and it still didn't work.,work,work,-1,headline
773885,"A coupla months later, they change my hard drive.",hard drive,hard drive,-1,headline
807877,They say sorry out of warranty.,warranty,warranty,-1,headline
291078,I bought this laptop because of the performance to price ratio.,performance,performance,1,headline
453504,PC never worked right even after BIOS fixed.,BIOS,BIOS,-1,headline
284227,"After having two PC laptops die with in the past 3 years, I was led to the Apple display at Best Buy by the sleek design and promise of less tech issues.",design,design,1,headline
372024,The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,size,size,1,headline
594594,The service I received from Toshiba went above and beyond the call of duty.,service,service,1,headline
463676,"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.",priced,priced,-1,headline
986511,I would recommend it just because of the internet speed probably because thats the only thing i really care about.,internet speed,internet speed,1,headline
